                    0 ,                    0 ,                  169 ,                  169
                    0 ,                    0 ,                  170 ,                  170
                   64 ,                  108 ,                  170 ,                  186
                   73 ,                  135 ,                  170 ,                  198
                  102 ,                  136 ,                  170 ,                  204
                   70 ,                  140 ,                  170 ,                  200
                  108 ,                  163 ,                  170 ,                  219
                    0 ,                    0 ,                  171 ,                  171
                   85 ,                  138 ,                  171 ,                  202
                   76 ,                  141 ,                  171 ,                  202
                   21 ,                  162 ,                  171 ,                  210
                    0 ,                    0 ,                  172 ,                  172
                   50 ,                   62 ,                  172 ,                  176
                   34 ,                   80 ,                  172 ,                  178
                    0 ,                    0 ,                  173 ,                  173
                   34 ,                  123 ,                  173 ,                  192
                    0 ,                    0 ,                  174 ,                  174
                   50 ,                   76 ,                  174 ,                  180
                    0 ,                    0 ,                  175 ,                  175
                  105 ,                  140 ,                  175 ,                  210
                    0 ,                    0 ,                  176 ,                  176
                   22 ,                  132 ,                  176 ,                  198
                   32 ,                  136 ,                  176 ,                  200
                  116 ,                  136 ,                  176 ,                  212
                    0 ,                    0 ,                  177 ,                  177
                   17 ,                   57 ,                  177 ,                  179
                   67 ,                  167 ,                  177 ,                  219
                    0 ,                    0 ,                  178 ,                  178
                   30 ,                  164 ,                  178 ,                  216
                    0 ,                    0 ,                  179 ,                  179
                   58 ,                  157 ,                  179 ,                  214
                    0 ,                    0 ,                  180 ,                  180
                   57 ,                   68 ,                  180 ,                  185
                   30 ,                  100 ,                  180 ,                  190
                   38 ,                  106 ,                  180 ,                  192
                    6 ,                  127 ,                  180 ,                  199
                  108 ,                  144 ,                  180 ,                  216
                   57 ,                  146 ,                  180 ,                  209
                   93 ,                  155 ,                  180 ,                  218
                    0 ,                    0 ,                  181 ,                  181
                    0 ,                    0 ,                  182 ,                  182
                    0 ,                    0 ,                  183 ,                  183
                  108 ,                  114 ,                  183 ,                  207
                    0 ,                    0 ,                  184 ,                  184
                   23 ,                  138 ,                  184 ,                  207
                   66 ,                  140 ,                  184 ,                  210
                    0 ,                    0 ,                  185 ,                  185
                  111 ,                  148 ,                  185 ,                  222
                  135 ,                  150 ,                  185 ,                  230
                   15 ,                  180 ,                  185 ,                  230
                    0 ,                    0 ,                  186 ,                  186
                  147 ,                  157 ,                  186 ,                  238
                    0 ,                    0 ,                  187 ,                  187
                   77 ,                  154 ,                  187 ,                  220
                    0 ,                    0 ,                  188 ,                  188
                   21 ,                   46 ,                  188 ,                  189
                    0 ,                    0 ,                  189 ,                  189
                   77 ,                  105 ,                  189 ,                  203
                  162 ,                  171 ,                  189 ,                  252
                    0 ,                    0 ,                  190 ,                  190
                   25 ,                   68 ,                  190 ,                  193
                   51 ,                  152 ,                  190 ,                  219
                  114 ,                  152 ,                  190 ,                  228
                    0 ,                    0 ,                  191 ,                  191
                    0 ,                    0 ,                  192 ,                  192
                   24 ,                  144 ,                  192 ,                  216
                   58 ,                  150 ,                  192 ,                  220
                  102 ,                  157 ,                  192 ,                  229
                   76 ,                  165 ,                  192 ,                  229
                  150 ,                  183 ,                  192 ,                  255
                    0 ,                    0 ,                  193 ,                  193
                   18 ,                  167 ,                  193 ,                  228
                    0 ,                    0 ,                  194 ,                  194
                   53 ,                   58 ,                  194 ,                  197
                  100 ,                  148 ,                  194 ,                  226
                   46 ,                  172 ,                  194 ,                  232
                  172 ,                  190 ,                  194 ,                  268
                    0 ,                    0 ,                  195 ,                  195
                  102 ,                  117 ,                  195 ,                  216
                  117 ,                  156 ,                  195 ,                  234
                   78 ,                  172 ,                  195 ,                  235
                    0 ,                    0 ,                  196 ,                  196
                   60 ,                  168 ,                  196 ,                  232
                    0 ,                    0 ,                  197 ,                  197
                   27 ,                   46 ,                  197 ,                  198
                  163 ,                  164 ,                  197 ,                  254
                    0 ,                    0 ,                  198 ,                  198
                   33 ,                  110 ,                  198 ,                  209
                  114 ,                  129 ,                  198 ,                  225
                   36 ,                  153 ,                  198 ,                  225
                   96 ,                  163 ,                  198 ,                  235
                   36 ,                  192 ,                  198 ,                  246
                  188 ,                  192 ,                  198 ,                  278
                    0 ,                    0 ,                  199 ,                  199
                   45 ,                   53 ,                  199 ,                  201
                    0 ,                    0 ,                  200 ,                  200
                   10 ,                   85 ,                  200 ,                  205
                   25 ,                  150 ,                  200 ,                  225
                  120 ,                  160 ,                  200 ,                  240
                   23 ,                  178 ,                  200 ,                  239
                    0 ,                    0 ,                  201 ,                  201
                   46 ,                  126 ,                  201 ,                  217
                    0 ,                    0 ,                  202 ,                  202
                   35 ,                   77 ,                  202 ,                  206
                   38 ,                  184 ,                  202 ,                  244
                    0 ,                    0 ,                  203 ,                  203
                    0 ,                    0 ,                  204 ,                  204
                   24 ,                   62 ,                  204 ,                  206
                  103 ,                  140 ,                  204 ,                  231
                   54 ,                  163 ,                  204 ,                  235
                   84 ,                  168 ,                  204 ,                  240
                   98 ,                  168 ,                  204 ,                  242
                    0 ,                    0 ,                  205 ,                  205
                   42 ,                   83 ,                  205 ,                  210
                   80 ,                  115 ,                  205 ,                  220
                  123 ,                  164 ,                  205 ,                  246
                    0 ,                    0 ,                  206 ,                  206
                    0 ,                    0 ,                  207 ,                  207
                   98 ,                  136 ,                  207 ,                  231
                  113 ,                  166 ,                  207 ,                  246
                   73 ,                  174 ,                  207 ,                  244
                  174 ,                  177 ,                  207 ,                  270
                   57 ,                  180 ,                  207 ,                  246
                    0 ,                    0 ,                  208 ,                  208
                   26 ,                  102 ,                  208 ,                  216
                  123 ,                  125 ,                  208 ,                  234
                   26 ,                  156 ,                  208 ,                  234
                    0 ,                    0 ,                  209 ,                  209
                    0 ,                    0 ,                  210 ,                  210
                   56 ,                   61 ,                  210 ,                  213
                   42 ,                   69 ,                  210 ,                  213
                  126 ,                  168 ,                  210 ,                  252
                   46 ,                  188 ,                  210 ,                  252
                  180 ,                  190 ,                  210 ,                  280
                    0 ,                    0 ,                  211 ,                  211
                    0 ,                    0 ,                  212 ,                  212
                   48 ,                   76 ,                  212 ,                  216
                    0 ,                    0 ,                  213 ,                  213
                   16 ,                   51 ,                  213 ,                  214
                    0 ,                    0 ,                  214 ,                  214
                    0 ,                    0 ,                  215 ,                  215
                  129 ,                  172 ,                  215 ,                  258
                    0 ,                    0 ,                  216 ,                  216
                   50 ,                   67 ,                  216 ,                  219
                   32 ,                   94 ,                  216 ,                  222
                   93 ,                   99 ,                  216 ,                  228
                   36 ,                  120 ,                  216 ,                  228
                   88 ,                  120 ,                  216 ,                  232
                   27 ,                  162 ,                  216 ,                  243
                    6 ,                  179 ,                  216 ,                  251
                   88 ,                  204 ,                  216 ,                  268
                    0 ,                    0 ,                  217 ,                  217
                    0 ,                    0 ,                  218 ,                  218
                    0 ,                    0 ,                  219 ,                  219
                   31 ,                   95 ,                  219 ,                  225
                  101 ,                  178 ,                  219 ,                  258
                    0 ,                    0 ,                  220 ,                  220
                   85 ,                  107 ,                  220 ,                  232
                  113 ,                  124 ,                  220 ,                  241
                   40 ,                  170 ,                  220 ,                  250
                  145 ,                  170 ,                  220 ,                  265
                  132 ,                  176 ,                  220 ,                  264
                    9 ,                  183 ,                  220 ,                  256
                  183 ,                  201 ,                  220 ,                  292
                    0 ,                    0 ,                  221 ,                  221
                   91 ,                  182 ,                  221 ,                  260
                    0 ,                    0 ,                  222 ,                  222
                   75 ,                  144 ,                  222 ,                  243
                  162 ,                  180 ,                  222 ,                  276
                   18 ,                  216 ,                  222 ,                  276
                    0 ,                    0 ,                  223 ,                  223
                   56 ,                  102 ,                  223 ,                  231
                  138 ,                  200 ,                  223 ,                  279
                    0 ,                    0 ,                  224 ,                  224
                   28 ,                  168 ,                  224 ,                  252
                    0 ,                    0 ,                  225 ,                  225
                   84 ,                  159 ,                  225 ,                  252
                  135 ,                  180 ,                  225 ,                  270
                    0 ,                    0 ,                  226 ,                  226
                    0 ,                    0 ,                  227 ,                  227
                    0 ,                    0 ,                  228 ,                  228
                    6 ,                   68 ,                  228 ,                  230
                  158 ,                  171 ,                  228 ,                  275
                  159 ,                  214 ,                  228 ,                  295
                   28 ,                  216 ,                  228 ,                  280
                    0 ,                    0 ,                  229 ,                  229
                  152 ,                  158 ,                  229 ,                  269
                  179 ,                  188 ,                  229 ,                  290
                  106 ,                  227 ,                  229 ,                  292
                    0 ,                    0 ,                  230 ,                  230
                   15 ,                  114 ,                  230 ,                  239
                  138 ,                  184 ,                  230 ,                  276
                    0 ,                    0 ,                  231 ,                  231
                  198 ,                  209 ,                  231 ,                  308
                   42 ,                  224 ,                  231 ,                  287
                    0 ,                    0 ,                  232 ,                  232
                   18 ,                  110 ,                  232 ,                  240
                   29 ,                  174 ,                  232 ,                  261
                    0 ,                    0 ,                  233 ,                  233
                    0 ,                    0 ,                  234 ,                  234
                   39 ,                  130 ,                  234 ,                  247
                   78 ,                  165 ,                  234 ,                  261
                    0 ,                    0 ,                  235 ,                  235
                  141 ,                  188 ,                  235 ,                  282
                    0 ,                    0 ,                  236 ,                  236
                   88 ,                  102 ,                  236 ,                  246
                    8 ,                  229 ,                  236 ,                  293
                    0 ,                    0 ,                  237 ,                  237
                  114 ,                  144 ,                  237 ,                  261
                   60 ,                  162 ,                  237 ,                  261
                  135 ,                  207 ,                  237 ,                  291
                    0 ,                    0 ,                  238 ,                  238
                   98 ,                  196 ,                  238 ,                  280
                    0 ,                    0 ,                  239 ,                  239
                   81 ,                  202 ,                  239 ,                  282
                    0 ,                    0 ,                  240 ,                  240
                   12 ,                  102 ,                  240 ,                  246
                   30 ,                  180 ,                  240 ,                  270
                  144 ,                  192 ,                  240 ,                  288
                    0 ,                    0 ,                  241 ,                  241
                    0 ,                    0 ,                  242 ,                  242
                   26 ,                  130 ,                  242 ,                  254
                   44 ,                  187 ,                  242 ,                  275
                    0 ,                    0 ,                  243 ,                  243
                   99 ,                  135 ,                  243 ,                  261
                    0 ,                    0 ,                  244 ,                  244
                  144 ,                  152 ,                  244 ,                  276
                  144 ,                  170 ,                  244 ,                  282
                   93 ,                  242 ,                  244 ,                  309
                    0 ,                    0 ,                  245 ,                  245
                  147 ,                  196 ,                  245 ,                  294
                   75 ,                  210 ,                  245 ,                  290
                    0 ,                    0 ,                  246 ,                  246
                   96 ,                  138 ,                  246 ,                  264
                   10 ,                  152 ,                  246 ,                  264
                    0 ,                    0 ,                  247 ,                  247
                    0 ,                    0 ,                  248 ,                  248
                    4 ,                   57 ,                  248 ,                  249
                   76 ,                  114 ,                  248 ,                  258
                   65 ,                  127 ,                  248 ,                  260
                   31 ,                  186 ,                  248 ,                  279
                   95 ,                  196 ,                  248 ,                  287
                  138 ,                  246 ,                  248 ,                  320
                    0 ,                    0 ,                  249 ,                  249
                    0 ,                    0 ,                  250 ,                  250
                  150 ,                  200 ,                  250 ,                  300
                    0 ,                    0 ,                  251 ,                  251
                    0 ,                    0 ,                  252 ,                  252
                   63 ,                  129 ,                  252 ,                  264
                   42 ,                  140 ,                  252 ,                  266
                  216 ,                  228 ,                  252 ,                  336
                    0 ,                    0 ,                  253 ,                  253
